"Diplomas and Completion"
3/17/2022

Year,Level,Division,Subgroup,Cohort,"Dropout Count","Dropout Rate","Advanced Diplomas","Standard Count","Other Diplomas Count","GED ISAEP","Standard and Other Diplomas Count","GED Other Non-Graduation Count","Other Non-Graduation Count"
2020,DIV,"Nottoway County Public Schools",Female,79,4,5.1,37,32,2,0,4,4,34
2020,DIV,"Nottoway County Public Schools",Hispanic,12,3,25,4,4,1,0,0,0,5
2020,DIV,"Nottoway County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Nottoway County Public Schools",Male,77,12,15.6,19,40,2,0,4,4,42
2020,DIV,"Nottoway County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Nottoway County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Nottoway County Public Schools","Students with Disabilities",25,6,24,0,15,4,0,0,0,19
2020,DIV,"Nottoway County Public Schools",White,72,3,4.2,33,31,1,0,4,4,32
2020,DIV,"Orange County Public Schools","All Students",361,13,3.6,147,172,8,3,18,21,180
2020,DIV,"Orange County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Orange County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Orange County Public Schools",Black,47,3,6.4,20,21,0,0,3,3,21
2020,DIV,"Orange County Public Schools","Economically Disadvantaged",149,9,6,34,89,2,2,13,15,91
2020,DIV,"Orange County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Orange County Public Schools",Female,180,8,4.4,85,78,2,1,6,7,80
2020,DIV,"Orange County Public Schools",Hispanic,24,1,4.2,8,12,2,0,1,1,14
2020,DIV,"Orange County Public Schools",Male,181,5,2.8,62,94,6,2,12,14,100
2020,DIV,"Orange County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Orange County Public Schools","Multiple Races",30,1,3.3,10,18,1,0,0,0,19
2020,DIV,"Orange County Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Orange County Public Schools","Students with Disabilities",38,2,5.3,1,27,8,0,0,0,35
2020,DIV,"Orange County Public Schools",White,252,8,3.2,104,118,5,3,14,17,123
2020,DIV,"Page County Public Schools","All Students",273,2,.7,146,116,2,1,6,7,118
2020,DIV,"Page County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Page County Public Schools",Black,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Page County Public Schools","Economically Disadvantaged",130,1,.8,47,76,0,0,6,6,76
2020,DIV,"Page County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Page County Public Schools",Female,142,1,.7,88,48,1,1,3,4,49
2020,DIV,"Page County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Page County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Page County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Page County Public Schools",Male,131,1,.8,58,68,1,0,3,3,69
2020,DIV,"Page County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Page County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Page County Public Schools","Students with Disabilities",18,0,0,0,16,2,0,0,0,18
2020,DIV,"Page County Public Schools",White,255,2,.8,135,109,2,1,6,7,111
2020,DIV,"Patrick County Public Schools","All Students",186,2,1.1,83,95,2,2,2,4,97
2020,DIV,"Patrick County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Patrick County Public Schools",Black,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Patrick County Public Schools","Economically Disadvantaged",79,0,0,28,48,1,0,2,2,49
2020,DIV,"Patrick County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Patrick County Public Schools",Female,84,1,1.2,41,42,0,0,0,0,42
2020,DIV,"Patrick County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Patrick County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Patrick County Public Schools",Male,102,1,1,42,53,2,2,2,4,55
2020,DIV,"Patrick County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Patrick County Public Schools","Multiple Races",11,0,0,3,7,0,0,1,1,7
2020,DIV,"Patrick County Public Schools","Students with Disabilities",25,0,0,2,21,2,0,0,0,23
2020,DIV,"Patrick County Public Schools",White,161,2,1.2,74,80,2,2,1,3,82
2020,DIV,"Petersburg City Public Schools","All Students",232,8,3.4,66,121,14,2,21,23,135
2020,DIV,"Petersburg City Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Petersburg City Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Petersburg City Public Schools",Black,201,5,2.5,61,107,13,0,15,15,120
2020,DIV,"Petersburg City Public Schools","Economically Disadvantaged",177,4,2.3,39,103,13,0,18,18,116
2020,DIV,"Petersburg City Public Schools","English Learners",12,1,8.3,1,6,0,0,4,4,6
2020,DIV,"Petersburg City Public Schools",Female,105,4,3.8,36,53,4,0,8,8,57
2020,DIV,"Petersburg City Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Petersburg City Public Schools",Hispanic,19,2,10.5,3,9,0,1,4,5,9
2020,DIV,"Petersburg City Public Schools",Homeless,19,2,10.5,3,7,4,0,3,3,11
2020,DIV,"Petersburg City Public Schools",Male,127,4,3.1,30,68,10,2,13,15,78
2020,DIV,"Petersburg City Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Petersburg City Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Petersburg City Public Schools","Students with Disabilities",32,0,0,1,13,14,1,3,4,27
2020,DIV,"Petersburg City Public Schools",White,<,<,<,<,<,<,<,<,<,<
2020,DIV,"Pittsylvania County Public Schools","All Students",695,34,4.9,330,300,10,2,19,21,310
2020,DIV,"Pittsylvania County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Pittsylvania County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Pittsylvania County Public Schools",Black,162,5,3.1,64,84,4,0,5,5,88
2020,DIV,"Pittsylvania County Public Schools","Economically Disadvantaged",374,28,7.5,129,195,7,2,13,15,202
2020,DIV,"Pittsylvania County Public Schools","English Learners",12,3,25,2,6,1,0,0,0,7
2020,DIV,"Pittsylvania County Public Schools",Female,354,14,4,198,126,6,1,9,10,132
2020,DIV,"Pittsylvania County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Pittsylvania County Public Schools",Hispanic,29,4,13.8,12,12,1,0,0,0,13
2020,DIV,"Pittsylvania County Public Schools",Male,341,20,5.9,132,174,4,1,10,11,178
2020,DIV,"Pittsylvania County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Pittsylvania County Public Schools","Multiple Races",19,1,5.3,6,12,0,0,0,0,12
2020,DIV,"Pittsylvania County Public Schools","Students with Disabilities",87,11,12.6,4,60,10,0,2,2,70
2020,DIV,"Pittsylvania County Public Schools",White,479,24,5,243,191,5,2,14,16,196
2020,DIV,"Poquoson City Public Schools","All Students",181,2,1.1,104,65,5,1,4,5,70
2020,DIV,"Poquoson City Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Poquoson City Public Schools",Black,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Poquoson City Public Schools","Economically Disadvantaged",32,1,3.1,10,18,0,0,3,3,18
2020,DIV,"Poquoson City Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Poquoson City Public Schools",Female,81,2,2.5,51,24,1,0,3,3,25
2020,DIV,"Poquoson City Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Poquoson City Public Schools",Male,100,0,0,53,41,4,1,1,2,45
2020,DIV,"Poquoson City Public Schools","Military Connected",24,0,0,9,15,0,0,0,0,15
2020,DIV,"Poquoson City Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Poquoson City Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Poquoson City Public Schools","Students with Disabilities",18,0,0,2,10,5,0,1,1,15
2020,DIV,"Poquoson City Public Schools",White,165,2,1.2,97,58,4,1,3,4,62
2020,DIV,"Portsmouth City Public Schools","All Students",1019,70,6.9,343,481,34,12,79,91,515
2020,DIV,"Portsmouth City Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Portsmouth City Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Portsmouth City Public Schools",Black,750,45,6,241,368,26,8,62,70,394
2020,DIV,"Portsmouth City Public Schools","Economically Disadvantaged",537,23,4.3,131,290,22,7,64,71,312
2020,DIV,"Portsmouth City Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2020,DIV,"Portsmouth City Public Schools",Female,548,22,4,223,256,7,6,34,40,263
2020,DIV,"Portsmouth City Public Schools",Hispanic,36,3,8.3,16,13,0,1,3,4,13
2020,DIV,"Portsmouth City Public Schools",Homeless,15,4,26.7,3,5,1,0,2,2,6
2020,DIV,"Portsmouth City Public Schools",Male,471,48,10.2,120,225,27,6,45,51,252
2020,DIV,"Portsmouth City Public Schools","Military Connected",22,3,13.6,7,12,0,0,0,0,12
2020,DIV,"Portsmouth City Public Schools","Multiple Races",50,2,4,19,25,2,0,2,2,27
2020,DIV,"Portsmouth City Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Portsmouth City Public Schools","Students with Disabilities",112,4,3.6,4,69,34,1,0,1,103
2020,DIV,"Portsmouth City Public Schools",White,170,20,11.8,57,73,6,2,12,14,79
2020,DIV,"Powhatan County Public Schools","All Students",350,5,1.4,179,143,1,13,9,22,144
2020,DIV,"Powhatan County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Powhatan County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Powhatan County Public Schools",Black,21,0,0,8,11,0,1,1,2,11
2020,DIV,"Powhatan County Public Schools","Economically Disadvantaged",84,3,3.6,25,42,0,9,5,14,42
2020,DIV,"Powhatan County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Powhatan County Public Schools",Female,165,1,.6,103,52,1,5,3,8,53
2020,DIV,"Powhatan County Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2020,DIV,"Powhatan County Public Schools",Hispanic,12,0,0,3,8,0,1,0,1,8
2020,DIV,"Powhatan County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Powhatan County Public Schools",Male,185,4,2.2,76,91,0,8,6,14,91
2020,DIV,"Powhatan County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Powhatan County Public Schools","Multiple Races",15,0,0,8,6,0,0,1,1,6
2020,DIV,"Powhatan County Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Powhatan County Public Schools","Students with Disabilities",43,2,4.7,4,31,1,4,1,5,32
2020,DIV,"Powhatan County Public Schools",White,298,5,1.7,158,117,1,10,7,17,118
2020,DIV,"Prince Edward County Public Schools","All Students",151,21,13.9,37,71,4,1,17,18,75
2020,DIV,"Prince Edward County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Prince Edward County Public Schools",Black,79,8,10.1,14,50,1,0,6,6,51
2020,DIV,"Prince Edward County Public Schools","Economically Disadvantaged",65,2,3.1,9,41,2,1,10,11,43
2020,DIV,"Prince Edward County Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2020,DIV,"Prince Edward County Public Schools",Female,68,6,8.8,19,31,3,1,8,9,34
2020,DIV,"Prince Edward County Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2020,DIV,"Prince Edward County Public Schools",Hispanic,<,<,<,<,<,<,<,<,<,<
2020,DIV,"Prince Edward County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Prince Edward County Public Schools",Male,83,15,18.1,18,40,1,0,9,9,41
2020,DIV,"Prince Edward County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Prince Edward County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Prince Edward County Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Prince Edward County Public Schools","Students with Disabilities",15,3,20,0,7,4,1,0,1,11
2020,DIV,"Prince Edward County Public Schools",White,60,10,16.7,16,19,3,1,11,12,22
2020,DIV,"Prince George County Public Schools","All Students",425,22,5.2,170,213,4,2,14,16,217
2020,DIV,"Prince George County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Prince George County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Prince George County Public Schools",Black,127,9,7.1,44,70,1,0,3,3,71
2020,DIV,"Prince George County Public Schools","Economically Disadvantaged",165,11,6.7,53,92,0,1,8,9,92
2020,DIV,"Prince George County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Prince George County Public Schools",Female,223,9,4,95,109,3,2,5,7,112
2020,DIV,"Prince George County Public Schools",Hispanic,44,0,0,20,22,1,0,1,1,23
2020,DIV,"Prince George County Public Schools",Homeless,<,<,<,<,<,<,<,<,<,<
2020,DIV,"Prince George County Public Schools",Male,202,13,6.4,75,104,1,0,9,9,105
2020,DIV,"Prince George County Public Schools","Military Connected",109,4,3.7,47,54,1,1,2,3,55
2020,DIV,"Prince George County Public Schools","Multiple Races",24,2,8.3,7,12,0,0,3,3,12
2020,DIV,"Prince George County Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Prince George County Public Schools","Students with Disabilities",50,6,12,6,33,4,0,0,1,37
2020,DIV,"Prince George County Public Schools",White,214,11,5.1,91,101,2,2,7,9,103
2020,DIV,"Prince William County Public Schools","All Students",6900,352,5.1,3331,2940,134,29,114,143,3074
2020,DIV,"Prince William County Public Schools","American Indian",21,0,0,7,12,1,0,1,1,13
2020,DIV,"Prince William County Public Schools",Asian,662,10,1.5,449,189,8,2,4,6,197
2020,DIV,"Prince William County Public Schools",Black,1461,47,3.2,643,682,50,3,36,39,732
2020,DIV,"Prince William County Public Schools","Economically Disadvantaged",2354,188,8,772,1253,71,7,63,70,1324
2020,DIV,"Prince William County Public Schools","English Learners",1005,208,20.7,146,609,40,1,0,2,649
2020,DIV,"Prince William County Public Schools",Female,3426,102,3,1852,1374,39,12,47,59,1413
2020,DIV,"Prince William County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Prince William County Public Schools",Hispanic,2274,259,11.4,767,1148,42,6,52,58,1190
2020,DIV,"Prince William County Public Schools",Homeless,22,3,13.6,3,12,2,0,2,2,14
2020,DIV,"Prince William County Public Schools",Male,3474,250,7.2,1479,1566,95,17,67,84,1661
2020,DIV,"Prince William County Public Schools","Military Connected",217,6,2.8,114,92,2,0,3,3,94
2020,DIV,"Prince William County Public Schools","Multiple Races",391,12,3.1,209,157,6,3,4,7,163
2020,DIV,"Prince William County Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Prince William County Public Schools","Students with Disabilities",753,79,10.5,52,481,134,6,0,7,615
2020,DIV,"Prince William County Public Schools",White,2083,24,1.2,1252,748,27,15,17,32,775
2020,DIV,"Pulaski County Public Schools","All Students",285,9,3.2,101,166,5,2,2,4,171
2020,DIV,"Pulaski County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Pulaski County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Pulaski County Public Schools",Black,<,<,<,<,<,<,<,<,<,<
2020,DIV,"Pulaski County Public Schools","Economically Disadvantaged",98,8,8.2,19,63,5,2,1,3,68
2020,DIV,"Pulaski County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Pulaski County Public Schools",Female,133,3,2.3,63,64,1,1,1,2,65
2020,DIV,"Pulaski County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Pulaski County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Pulaski County Public Schools",Homeless,<,<,<,<,<,<,<,<,<,<
2020,DIV,"Pulaski County Public Schools",Male,152,6,3.9,38,102,4,1,1,2,106
2020,DIV,"Pulaski County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Pulaski County Public Schools","Multiple Races",23,1,4.3,6,16,0,0,0,0,16
2020,DIV,"Pulaski County Public Schools","Students with Disabilities",47,2,4.3,1,39,5,0,0,0,44
2020,DIV,"Pulaski County Public Schools",White,241,7,2.9,93,136,3,1,1,2,139
2020,DIV,"Radford City Public Schools","All Students",123,2,1.6,71,44,4,0,2,2,48
2020,DIV,"Radford City Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Radford City Public Schools",Black,12,0,0,1,10,1,0,0,0,11
2020,DIV,"Radford City Public Schools","Economically Disadvantaged",49,2,4.1,12,31,2,0,2,2,33
2020,DIV,"Radford City Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Radford City Public Schools",Female,66,2,3,40,22,1,0,1,1,23
2020,DIV,"Radford City Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Radford City Public Schools",Homeless,<,<,<,<,<,<,<,<,<,<
2020,DIV,"Radford City Public Schools",Male,57,0,0,31,22,3,0,1,1,25
2020,DIV,"Radford City Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Radford City Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Radford City Public Schools","Students with Disabilities",13,0,0,0,9,4,0,0,0,13
2020,DIV,"Radford City Public Schools",White,98,2,2,66,26,3,0,1,1,29
2020,DIV,"Rappahannock County Public Schools","All Students",57,5,8.8,27,22,3,0,0,0,25
2020,DIV,"Rappahannock County Public Schools",Black,<,<,<,<,<,<,<,<,<,<
2020,DIV,"Rappahannock County Public Schools","Economically Disadvantaged",19,4,21.1,4,9,2,0,0,0,11
2020,DIV,"Rappahannock County Public Schools",Female,27,1,3.7,17,9,0,0,0,0,9
2020,DIV,"Rappahannock County Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2020,DIV,"Rappahannock County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Rappahannock County Public Schools",Male,30,4,13.3,10,13,3,0,0,0,16
2020,DIV,"Rappahannock County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Rappahannock County Public Schools","Multiple Races",<,<,<,<,<,<,<,<,<,<
2020,DIV,"Rappahannock County Public Schools","Students with Disabilities",12,3,25,0,6,3,0,0,0,9
2020,DIV,"Rappahannock County Public Schools",White,50,3,6,25,19,3,0,0,0,22
2020,DIV,"Richmond City Public Schools","All Students",1480,223,15.1,472,659,31,11,84,95,690
2020,DIV,"Richmond City Public Schools",Asian,19,1,5.3,11,7,0,0,0,0,7
2020,DIV,"Richmond City Public Schools",Black,956,110,11.5,281,461,24,7,73,80,485
2020,DIV,"Richmond City Public Schools","Economically Disadvantaged",841,84,10,219,445,24,7,62,69,469
2020,DIV,"Richmond City Public Schools","English Learners",146,66,45.2,11,67,1,1,0,1,68
2020,DIV,"Richmond City Public Schools",Female,788,78,9.9,295,365,13,1,36,37,378
2020,DIV,"Richmond City Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Richmond City Public Schools",Hispanic,258,104,40.3,42,103,3,1,5,6,106
2020,DIV,"Richmond City Public Schools",Homeless,19,5,26.3,3,8,1,0,2,2,9
2020,DIV,"Richmond City Public Schools",Male,692,145,21,177,294,18,10,48,58,312
2020,DIV,"Richmond City Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Richmond City Public Schools","Multiple Races",24,0,0,11,11,0,0,2,2,11
2020,DIV,"Richmond City Public Schools","Students with Disabilities",270,65,24.1,10,161,31,1,1,3,192
2020,DIV,"Richmond City Public Schools",White,223,8,3.6,127,77,4,3,4,7,81
2020,DIV,"Richmond County Public Schools","All Students",84,2,2.4,47,32,2,0,1,1,34
2020,DIV,"Richmond County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Richmond County Public Schools",Black,26,1,3.8,9,15,1,0,0,0,16
2020,DIV,"Richmond County Public Schools","Economically Disadvantaged",32,0,0,12,18,2,0,0,0,20
2020,DIV,"Richmond County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Richmond County Public Schools",Female,44,1,2.3,27,15,1,0,0,0,16
2020,DIV,"Richmond County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2020,DIV,"Richmond County Public Schools",Male,40,1,2.5,20,17,1,0,1,1,18
2020,DIV,"Richmond County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Richmond County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Richmond County Public Schools","Students with Disabilities",<,<,<,<,<,<,<,<,<,<
2020,DIV,"Richmond County Public Schools",White,48,1,2.1,32,13,1,0,1,1,14
2020,DIV,"Roanoke City Public Schools","All Students",940,88,9.4,283,491,65,1,12,13,556
2020,DIV,"Roanoke City Public Schools","American Indian",<,<,<,<,<,<,<,<,<,<
2020,DIV,"Roanoke City Public Schools",Asian,39,1,2.6,17,20,1,0,0,0,21
2020,DIV,"Roanoke City Public Schools",Black,407,31,7.6,84,247,39,0,6,6,286
2020,DIV,"Roanoke City Public Schools","Economically Disadvantaged",461,46,10,94,270,42,0,9,9,312
2020,DIV,"Roanoke City Public Schools","English Learners",102,26,25.5,17,56,3,0,0,0,59
2020,DIV,"Roanoke City Public Schools",Female,452,36,8,163,230,17,0,6,6,247
2020,DIV,"Roanoke City Public Schools","Foster Care",21,4,19,2,11,4,0,0,0,15
2020,DIV,"Roanoke City Public Schools",Hispanic,119,26,21.8,28,58,6,0,1,1,64
2020,DIV,"Roanoke City Public Schools",Homeless,18,2,11.1,1,12,2,0,1,1,14
2020,DIV,"Roanoke City Public Schools",Male,488,52,10.7,120,261,48,1,6,7,309
2020,DIV,"Roanoke City Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Roanoke City Public Schools","Multiple Races",33,1,3,11,19,1,0,1,1,20
2020,DIV,"Roanoke City Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Roanoke City Public Schools","Students with Disabilities",144,22,15.3,4,53,65,0,0,0,118
2020,DIV,"Roanoke City Public Schools",White,338,28,8.3,142,146,17,1,4,5,163
2020,DIV,"Roanoke County Public Schools","All Students",1102,32,2.9,643,396,11,7,13,20,407
2020,DIV,"Roanoke County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2020,DIV,"Roanoke County Public Schools",Asian,55,1,1.8,43,10,1,0,0,0,11
2020,DIV,"Roanoke County Public Schools",Black,79,6,7.6,36,34,2,0,1,1,36
